timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T17:00:00.461036,1770051600461,0.000000,0.001000,0.000500,0.999000,1.000000,0.999500,899.5
2026-02-02T17:00:05.461933,1770051605461,0.470000,0.480000,0.475000,0.510000,0.530000,0.520000,894.5
2026-02-02T17:00:06.463331,1770051606463,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,893.5
2026-02-02T17:00:07.463639,1770051607463,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,892.5
2026-02-02T17:00:08.463903,1770051608463,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,891.5
2026-02-02T17:00:09.464219,1770051609464,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,890.5
2026-02-02T17:00:10.464509,1770051610464,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,889.5
2026-02-02T17:00:11.464846,1770051611464,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,888.5
2026-02-02T17:00:12.465098,1770051612465,0.480000,0.500000,0.490000,0.500000,0.510000,0.505000,887.5
2026-02-02T17:00:13.465362,1770051613465,0.490000,0.510000,0.500000,0.490000,0.500000,0.495000,886.5
2026-02-02T17:00:14.465609,1770051614465,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,885.5
2026-02-02T17:00:15.465943,1770051615465,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,884.5
2026-02-02T17:00:16.466209,1770051616466,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,883.5
2026-02-02T17:00:17.466521,1770051617466,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,882.5
2026-02-02T17:00:18.466793,1770051618466,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,881.5
2026-02-02T17:00:19.467045,1770051619467,0.490000,0.500000,0.495000,0.490000,0.500000,0.495000,880.5
2026-02-02T17:00:20.467325,1770051620467,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,879.5
2026-02-02T17:00:21.467666,1770051621467,0.490000,0.500000,0.495000,0.490000,0.510000,0.500000,878.5
2026-02-02T17:00:22.467989,1770051622467,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,877.5
2026-02-02T17:00:23.468252,1770051623468,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,876.5
