timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T10:48:54.839608,1770029334839,0.310000,0.320000,0.315000,0.680000,0.690000,0.685000,665.2
2026-02-02T10:48:55.839880,1770029335839,0.310000,0.320000,0.315000,0.680000,0.690000,0.685000,664.2
2026-02-02T10:48:56.840155,1770029336840,0.320000,0.330000,0.325000,0.670000,0.680000,0.675000,663.2
2026-02-02T10:48:57.840501,1770029337840,0.330000,0.340000,0.335000,0.670000,0.670000,0.670000,662.2
2026-02-02T10:48:58.840817,1770029338840,0.330000,0.340000,0.335000,0.660000,0.670000,0.665000,661.2
2026-02-02T10:48:59.841029,1770029339841,0.330000,0.340000,0.335000,0.660000,0.670000,0.665000,660.2
2026-02-02T10:49:00.841293,1770029340841,0.330000,0.340000,0.335000,0.660000,0.670000,0.665000,659.2
2026-02-02T10:49:01.841629,1770029341841,0.330000,0.340000,0.335000,0.660000,0.670000,0.665000,658.2
2026-02-02T10:49:02.841922,1770029342841,0.310000,0.320000,0.315000,0.690000,0.700000,0.695000,657.2
2026-02-02T10:49:03.842235,1770029343842,0.300000,0.310000,0.305000,0.690000,0.700000,0.695000,656.2
2026-02-02T10:49:04.842547,1770029344842,0.280000,0.290000,0.285000,0.710000,0.720000,0.715000,655.2
2026-02-02T10:49:05.842810,1770029345842,0.280000,0.290000,0.285000,0.710000,0.720000,0.715000,654.2
2026-02-02T10:49:06.843081,1770029346843,0.280000,0.290000,0.285000,0.710000,0.720000,0.715000,653.2
2026-02-02T10:49:07.843353,1770029347843,0.260000,0.270000,0.265000,0.730000,0.740000,0.735000,652.2
2026-02-02T10:49:08.843675,1770029348843,0.260000,0.270000,0.265000,0.730000,0.740000,0.735000,651.2
2026-02-02T10:49:09.843968,1770029349843,0.260000,0.270000,0.265000,0.730000,0.740000,0.735000,650.2
2026-02-02T10:49:10.844242,1770029350844,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,649.2
2026-02-02T10:49:11.844519,1770029351844,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,648.2
2026-02-02T10:49:12.844824,1770029352844,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,647.2
2026-02-02T10:49:13.845110,1770029353845,0.240000,0.250000,0.245000,0.750000,0.770000,0.760000,646.2
2026-02-02T10:49:14.845370,1770029354845,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,645.2
2026-02-02T10:49:15.845623,1770029355845,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,644.2
2026-02-02T10:49:16.845954,1770029356845,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,643.2
2026-02-02T10:49:17.846306,1770029357846,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,642.2
2026-02-02T10:49:18.846570,1770029358846,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,641.2
2026-02-02T10:49:19.846893,1770029359846,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,640.2
2026-02-02T10:49:20.847166,1770029360847,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,639.2
2026-02-02T10:49:21.847455,1770029361847,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,638.2
2026-02-02T10:49:22.847758,1770029362847,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,637.2
2026-02-02T10:49:23.848041,1770029363848,0.220000,0.220000,0.220000,0.780000,0.790000,0.785000,636.2
2026-02-02T10:49:24.848413,1770029364848,0.210000,0.220000,0.215000,0.780000,0.790000,0.785000,635.2
2026-02-02T10:49:25.848695,1770029365848,0.210000,0.220000,0.215000,0.770000,0.780000,0.775000,634.2
2026-02-02T10:49:26.848952,1770029366848,0.220000,0.230000,0.225000,0.770000,0.780000,0.775000,633.2
2026-02-02T10:49:27.849262,1770029367849,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,632.2
2026-02-02T10:49:28.849581,1770029368849,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,631.2
2026-02-02T10:49:29.850053,1770029369850,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,630.1
2026-02-02T10:49:30.850455,1770029370850,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,629.1
2026-02-02T10:49:31.850800,1770029371850,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,628.1
2026-02-02T10:49:32.851094,1770029372851,0.230000,0.250000,0.240000,0.760000,0.770000,0.765000,627.1
2026-02-02T10:49:33.851360,1770029373851,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,626.1
2026-02-02T10:49:34.851702,1770029374851,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,625.1
2026-02-02T10:49:35.852003,1770029375852,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,624.1
2026-02-02T10:49:36.852276,1770029376852,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,623.1
2026-02-02T10:49:37.852541,1770029377852,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,622.1
2026-02-02T10:49:38.852829,1770029378852,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,621.1
2026-02-02T10:49:39.853094,1770029379853,0.230000,0.240000,0.235000,0.760000,0.770000,0.765000,620.1
2026-02-02T10:49:40.853378,1770029380853,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,619.1
2026-02-02T10:49:41.853732,1770029381853,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,618.1
2026-02-02T10:49:42.854053,1770029382854,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,617.1
2026-02-02T10:49:43.854323,1770029383854,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,616.1
2026-02-02T10:49:44.854609,1770029384854,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,615.1
2026-02-02T10:49:45.854952,1770029385854,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,614.1
2026-02-02T10:49:46.855229,1770029386855,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,613.1
2026-02-02T10:49:47.855528,1770029387855,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,612.1
2026-02-02T10:49:48.855788,1770029388855,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,611.1
2026-02-02T10:49:49.856076,1770029389856,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,610.1
2026-02-02T10:49:50.856378,1770029390856,0.240000,0.250000,0.245000,0.750000,0.760000,0.755000,609.1
2026-02-02T10:49:51.856697,1770029391856,0.270000,0.280000,0.275000,0.730000,0.750000,0.740000,608.1
2026-02-02T10:49:52.856978,1770029392856,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,607.1
2026-02-02T10:49:53.857247,1770029393857,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,606.1
2026-02-02T10:49:54.857509,1770029394857,0.250000,0.260000,0.255000,0.750000,0.750000,0.750000,605.1
2026-02-02T10:49:55.858017,1770029395858,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,604.1
2026-02-02T10:49:56.858326,1770029396858,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,603.1
2026-02-02T10:49:57.858586,1770029397858,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,602.1
2026-02-02T10:49:58.858863,1770029398858,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,601.1
2026-02-02T10:49:59.859107,1770029399859,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,600.1
2026-02-02T10:50:00.859359,1770029400859,0.250000,0.260000,0.255000,0.740000,0.750000,0.745000,599.1
2026-02-02T10:50:01.859644,1770029401859,0.240000,0.250000,0.245000,0.740000,0.750000,0.745000,598.1
2026-02-02T10:50:02.859905,1770029402859,0.230000,0.240000,0.235000,0.750000,0.770000,0.760000,597.1
