timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T13:30:00.702794,1770039000702,0.000000,0.010000,0.005000,0.990000,1.000000,0.995000,899.3
2026-02-02T13:30:01.703208,1770039001703,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,898.3
2026-02-02T13:30:02.703552,1770039002703,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,897.3
2026-02-02T13:30:03.703880,1770039003703,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,896.3
2026-02-02T13:30:04.704223,1770039004704,0.510000,0.520000,0.515000,0.480000,0.490000,0.485000,895.3
2026-02-02T13:30:05.704561,1770039005704,0.510000,0.520000,0.515000,0.480000,0.490000,0.485000,894.3
2026-02-02T13:30:06.704899,1770039006704,0.510000,0.520000,0.515000,0.480000,0.490000,0.485000,893.3
2026-02-02T13:30:07.705202,1770039007705,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,892.3
2026-02-02T13:30:08.705501,1770039008705,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,891.3
2026-02-02T13:30:09.705768,1770039009705,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,890.3
2026-02-02T13:30:10.706046,1770039010706,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,889.3
2026-02-02T13:30:11.706419,1770039011706,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,888.3
2026-02-02T13:30:12.706688,1770039012706,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,887.3
2026-02-02T13:30:13.706941,1770039013706,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,886.3
2026-02-02T13:30:14.707238,1770039014707,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,885.3
2026-02-02T13:30:15.707541,1770039015707,0.510000,0.520000,0.515000,0.480000,0.490000,0.485000,884.3
2026-02-02T13:30:16.707857,1770039016707,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,883.3
2026-02-02T13:30:17.708123,1770039017708,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,882.3
2026-02-02T13:30:18.708423,1770039018708,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,881.3
2026-02-02T13:30:19.708681,1770039019708,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,880.3
2026-02-02T13:30:20.708993,1770039020708,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,879.3
2026-02-02T13:30:21.709269,1770039021709,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,878.3
2026-02-02T13:30:22.709543,1770039022709,0.500000,0.510000,0.505000,0.490000,0.500000,0.495000,877.3
