timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T16:30:00.909279,1770049800909,0.450000,0.460000,0.455000,0.000000,0.010000,0.005000,899.1
2026-02-02T16:30:01.909637,1770049801909,0.450000,0.460000,0.455000,0.550000,0.560000,0.555000,898.1
2026-02-02T16:30:02.909953,1770049802909,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,897.1
2026-02-02T16:30:03.910216,1770049803910,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,896.1
2026-02-02T16:30:04.910474,1770049804910,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,895.1
2026-02-02T16:30:05.910812,1770049805910,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,894.1
2026-02-02T16:30:06.911079,1770049806911,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,893.1
2026-02-02T16:30:07.911361,1770049807911,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,892.1
2026-02-02T16:30:08.911616,1770049808911,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,891.1
2026-02-02T16:30:09.911899,1770049809911,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,890.1
2026-02-02T16:30:10.912230,1770049810912,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,889.1
2026-02-02T16:30:11.912570,1770049811912,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,888.1
2026-02-02T16:30:12.912856,1770049812912,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,887.1
2026-02-02T16:30:13.913116,1770049813913,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,886.1
2026-02-02T16:30:14.913363,1770049814913,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,885.1
2026-02-02T16:30:15.913624,1770049815913,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,884.1
2026-02-02T16:30:16.913919,1770049816913,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,883.1
2026-02-02T16:30:17.914279,1770049817914,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,882.1
2026-02-02T16:30:18.914543,1770049818914,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,881.1
2026-02-02T16:30:19.914795,1770049819914,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,880.1
2026-02-02T16:30:20.915050,1770049820915,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,879.1
2026-02-02T16:30:21.915348,1770049821915,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,878.1
2026-02-02T16:30:22.915619,1770049822915,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,877.1
2026-02-02T16:30:23.915913,1770049823915,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,876.1
2026-02-02T16:30:24.916182,1770049824916,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,875.1
2026-02-02T16:30:25.916428,1770049825916,0.420000,0.430000,0.425000,0.550000,0.570000,0.560000,874.1
2026-02-02T16:30:26.916681,1770049826916,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,873.1
2026-02-02T16:30:27.916934,1770049827916,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,872.1
2026-02-02T16:30:28.917194,1770049828917,0.420000,0.440000,0.430000,0.570000,0.580000,0.575000,871.1
2026-02-02T16:30:29.917447,1770049829917,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,870.1
2026-02-02T16:30:30.917739,1770049830917,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,869.1
2026-02-02T16:30:31.918016,1770049831918,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,868.1
2026-02-02T16:30:32.918286,1770049832918,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,867.1
2026-02-02T16:30:33.918534,1770049833918,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,866.1
2026-02-02T16:30:34.918788,1770049834918,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,865.1
2026-02-02T16:30:35.919085,1770049835919,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,864.1
2026-02-02T16:30:36.919348,1770049836919,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,863.1
2026-02-02T16:30:37.919606,1770049837919,0.440000,0.460000,0.450000,0.540000,0.550000,0.545000,862.1
2026-02-02T16:30:38.919901,1770049838919,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,861.1
2026-02-02T16:30:39.920194,1770049839920,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,860.1
2026-02-02T16:30:40.920515,1770049840920,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,859.1
2026-02-02T16:30:41.920812,1770049841920,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,858.1
2026-02-02T16:30:42.921267,1770049842921,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,857.1
2026-02-02T16:30:43.921536,1770049843921,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,856.1
2026-02-02T16:30:44.921831,1770049844921,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,855.1
2026-02-02T16:30:45.922133,1770049845922,0.470000,0.490000,0.480000,0.510000,0.530000,0.520000,854.1
2026-02-02T16:30:46.922427,1770049846922,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,853.1
2026-02-02T16:30:47.922724,1770049847922,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,852.1
2026-02-02T16:30:48.923038,1770049848923,0.480000,0.490000,0.485000,0.510000,0.520000,0.515000,851.1
2026-02-02T16:30:49.923339,1770049849923,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,850.1
2026-02-02T16:30:50.923690,1770049850923,0.490000,0.500000,0.495000,0.510000,0.530000,0.520000,849.1
2026-02-02T16:30:51.924158,1770049851924,0.450000,0.460000,0.455000,0.540000,0.590000,0.565000,848.1
2026-02-02T16:30:52.924433,1770049852924,0.410000,0.430000,0.420000,0.550000,0.600000,0.575000,847.1
2026-02-02T16:30:53.924691,1770049853924,0.420000,0.440000,0.430000,0.570000,0.580000,0.575000,846.1
2026-02-02T16:30:54.924971,1770049854924,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,845.1
2026-02-02T16:30:55.925223,1770049855925,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,844.1
2026-02-02T16:30:56.925483,1770049856925,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,843.1
2026-02-02T16:30:57.925782,1770049857925,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,842.1
2026-02-02T16:30:58.926068,1770049858926,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,841.1
2026-02-02T16:30:59.926319,1770049859926,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,840.1
2026-02-02T16:31:00.926687,1770049860926,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,839.1
2026-02-02T16:31:01.928092,1770049861928,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,838.1
2026-02-02T16:31:02.928386,1770049862928,0.440000,0.450000,0.445000,0.560000,0.580000,0.570000,837.1
2026-02-02T16:31:03.928643,1770049863928,0.420000,0.420000,0.420000,0.580000,0.600000,0.590000,836.1
2026-02-02T16:31:04.928960,1770049864928,0.400000,0.410000,0.405000,0.590000,0.600000,0.595000,835.1
2026-02-02T16:31:05.929275,1770049865929,0.380000,0.390000,0.385000,0.610000,0.620000,0.615000,834.1
2026-02-02T16:31:06.929597,1770049866929,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,833.1
2026-02-02T16:31:07.929860,1770049867929,0.370000,0.390000,0.380000,0.610000,0.620000,0.615000,832.1
2026-02-02T16:31:08.930124,1770049868930,0.380000,0.390000,0.385000,0.610000,0.620000,0.615000,831.1
2026-02-02T16:31:09.930378,1770049869930,0.380000,0.390000,0.385000,0.610000,0.620000,0.615000,830.1
2026-02-02T16:31:10.930731,1770049870930,0.390000,0.400000,0.395000,0.590000,0.600000,0.595000,829.1
2026-02-02T16:31:11.931046,1770049871931,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,828.1
2026-02-02T16:31:12.931341,1770049872931,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,827.1
2026-02-02T16:31:13.931630,1770049873931,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,826.1
2026-02-02T16:31:14.931880,1770049874931,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,825.1
2026-02-02T16:31:15.932117,1770049875932,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,824.1
2026-02-02T16:31:16.932413,1770049876932,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,823.1
2026-02-02T16:31:17.932778,1770049877932,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,822.1
2026-02-02T16:31:18.933095,1770049878933,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,821.1
2026-02-02T16:31:19.933445,1770049879933,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,820.1
2026-02-02T16:31:20.933715,1770049880933,0.400000,0.410000,0.405000,0.590000,0.600000,0.595000,819.1
2026-02-02T16:31:21.933974,1770049881933,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,818.1
2026-02-02T16:31:22.934371,1770049882934,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,817.1
2026-02-02T16:31:23.934649,1770049883934,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,816.1
2026-02-02T16:31:24.934913,1770049884934,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,815.1
2026-02-02T16:31:25.935209,1770049885935,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,814.1
2026-02-02T16:31:26.935523,1770049886935,0.380000,0.390000,0.385000,0.600000,0.610000,0.605000,813.1
2026-02-02T16:31:27.935896,1770049887935,0.380000,0.390000,0.385000,0.610000,0.620000,0.615000,812.1
2026-02-02T16:31:28.936189,1770049888936,0.370000,0.380000,0.375000,0.630000,0.640000,0.635000,811.1
2026-02-02T16:31:29.936479,1770049889936,0.350000,0.360000,0.355000,0.640000,0.650000,0.645000,810.1
2026-02-02T16:31:30.936756,1770049890936,0.350000,0.360000,0.355000,0.640000,0.650000,0.645000,809.1
2026-02-02T16:31:31.937120,1770049891937,0.360000,0.370000,0.365000,0.630000,0.630000,0.630000,808.1
2026-02-02T16:31:32.937401,1770049892937,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,807.1
2026-02-02T16:31:33.937711,1770049893937,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,806.1
2026-02-02T16:31:34.937972,1770049894937,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,805.1
2026-02-02T16:31:35.938253,1770049895938,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,804.1
2026-02-02T16:31:36.938501,1770049896938,0.370000,0.380000,0.375000,0.620000,0.630000,0.625000,803.1
2026-02-02T16:31:37.938755,1770049897938,0.380000,0.390000,0.385000,0.610000,0.620000,0.615000,802.1
2026-02-02T16:31:38.939032,1770049898939,0.390000,0.400000,0.395000,0.600000,0.610000,0.605000,801.1
