timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T11:00:00.038008,1770030000038,0.000000,0.010000,0.005000,0.990000,1.000000,0.995000,900.0
2026-02-02T11:00:05.038800,1770030005038,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,895.0
2026-02-02T11:00:06.039087,1770030006039,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,894.0
2026-02-02T11:00:07.039411,1770030007039,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,893.0
2026-02-02T11:00:08.039687,1770030008039,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,892.0
2026-02-02T11:00:09.040021,1770030009040,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,891.0
2026-02-02T11:00:10.040290,1770030010040,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,890.0
2026-02-02T11:00:11.040624,1770030011040,0.520000,0.530000,0.525000,0.470000,0.480000,0.475000,889.0
2026-02-02T11:00:12.040911,1770030012040,0.520000,0.540000,0.530000,0.470000,0.480000,0.475000,888.0
2026-02-02T11:00:13.041239,1770030013041,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,887.0
2026-02-02T11:00:14.041513,1770030014041,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,886.0
2026-02-02T11:00:15.041768,1770030015041,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,885.0
2026-02-02T11:00:16.042047,1770030016042,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,884.0
2026-02-02T11:00:17.042298,1770030017042,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,883.0
2026-02-02T11:00:18.042572,1770030018042,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,882.0
2026-02-02T11:00:19.042829,1770030019042,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,881.0
2026-02-02T11:00:20.043121,1770030020043,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,880.0
2026-02-02T11:00:21.043404,1770030021043,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,879.0
2026-02-02T11:00:22.043666,1770030022043,0.530000,0.540000,0.535000,0.460000,0.470000,0.465000,878.0
2026-02-02T11:00:23.044068,1770030023044,0.540000,0.560000,0.550000,0.440000,0.440000,0.440000,877.0
2026-02-02T11:00:24.044323,1770030024044,0.580000,0.590000,0.585000,0.410000,0.420000,0.415000,876.0
2026-02-02T11:00:25.044604,1770030025044,0.590000,0.600000,0.595000,0.400000,0.410000,0.405000,875.0
2026-02-02T11:00:26.044919,1770030026044,0.590000,0.600000,0.595000,0.400000,0.410000,0.405000,874.0
2026-02-02T11:00:27.045211,1770030027045,0.590000,0.600000,0.595000,0.400000,0.410000,0.405000,873.0
2026-02-02T11:00:28.045523,1770030028045,0.590000,0.640000,0.615000,0.360000,0.370000,0.365000,872.0
2026-02-02T11:00:29.045803,1770030029045,0.640000,0.650000,0.645000,0.330000,0.340000,0.335000,871.0
