timestamp,timestamp_ms,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,seconds_to_expiry
2026-02-02T16:15:00.642698,1770048900642,0.470000,0.480000,0.475000,0.000000,0.001000,0.000500,899.4
2026-02-02T16:15:01.643048,1770048901643,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,898.4
2026-02-02T16:15:02.643411,1770048902643,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,897.4
2026-02-02T16:15:03.643779,1770048903643,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,896.4
2026-02-02T16:15:04.644126,1770048904644,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,895.4
2026-02-02T16:15:05.644408,1770048905644,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,894.4
2026-02-02T16:15:06.644656,1770048906644,0.460000,0.470000,0.465000,0.520000,0.540000,0.530000,893.4
2026-02-02T16:15:07.644955,1770048907644,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,892.4
2026-02-02T16:15:08.645206,1770048908645,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,891.4
2026-02-02T16:15:09.645449,1770048909645,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,890.4
2026-02-02T16:15:10.645725,1770048910645,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,889.4
2026-02-02T16:15:11.646005,1770048911646,0.440000,0.450000,0.445000,0.540000,0.550000,0.545000,888.4
2026-02-02T16:15:12.646280,1770048912646,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,887.4
2026-02-02T16:15:13.646535,1770048913646,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,886.4
2026-02-02T16:15:14.646841,1770048914646,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,885.4
2026-02-02T16:15:15.647112,1770048915647,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,884.4
2026-02-02T16:15:16.647413,1770048916647,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,883.4
2026-02-02T16:15:17.647669,1770048917647,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,882.4
2026-02-02T16:15:18.647944,1770048918647,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,881.4
2026-02-02T16:15:19.648182,1770048919648,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,880.4
2026-02-02T16:15:20.648484,1770048920648,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,879.4
2026-02-02T16:15:21.648755,1770048921648,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,878.4
2026-02-02T16:15:22.649057,1770048922649,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,877.4
2026-02-02T16:15:23.649329,1770048923649,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,876.4
2026-02-02T16:15:24.649587,1770048924649,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,875.4
2026-02-02T16:15:25.649910,1770048925649,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,874.4
2026-02-02T16:15:26.650293,1770048926650,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,873.3
2026-02-02T16:15:27.650724,1770048927650,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,872.3
2026-02-02T16:15:28.651000,1770048928651,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,871.3
2026-02-02T16:15:29.651258,1770048929651,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,870.3
2026-02-02T16:15:30.651508,1770048930651,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,869.3
2026-02-02T16:15:31.651763,1770048931651,0.430000,0.440000,0.435000,0.570000,0.580000,0.575000,868.3
2026-02-02T16:15:32.652267,1770048932652,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,867.3
2026-02-02T16:15:33.652545,1770048933652,0.420000,0.440000,0.430000,0.570000,0.580000,0.575000,866.3
2026-02-02T16:15:34.652840,1770048934652,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,865.3
2026-02-02T16:15:35.653124,1770048935653,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,864.3
2026-02-02T16:15:36.653399,1770048936653,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,863.3
2026-02-02T16:15:37.653663,1770048937653,0.430000,0.440000,0.435000,0.560000,0.570000,0.565000,862.3
2026-02-02T16:15:38.653941,1770048938653,0.420000,0.430000,0.425000,0.570000,0.580000,0.575000,861.3
2026-02-02T16:15:39.654235,1770048939654,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,860.3
2026-02-02T16:15:40.654503,1770048940654,0.400000,0.410000,0.405000,0.580000,0.590000,0.585000,859.3
2026-02-02T16:15:41.654835,1770048941654,0.400000,0.410000,0.405000,0.590000,0.600000,0.595000,858.3
2026-02-02T16:15:42.655224,1770048942655,0.400000,0.420000,0.410000,0.580000,0.600000,0.590000,857.3
2026-02-02T16:15:43.655486,1770048943655,0.410000,0.420000,0.415000,0.580000,0.590000,0.585000,856.3
2026-02-02T16:15:44.655741,1770048944655,0.430000,0.450000,0.440000,0.550000,0.560000,0.555000,855.3
2026-02-02T16:15:45.656077,1770048945656,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,854.3
2026-02-02T16:15:46.656352,1770048946656,0.440000,0.460000,0.450000,0.550000,0.560000,0.555000,853.3
2026-02-02T16:15:47.656683,1770048947656,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,852.3
2026-02-02T16:15:48.656993,1770048948656,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,851.3
2026-02-02T16:15:49.657251,1770048949657,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,850.3
2026-02-02T16:15:50.657532,1770048950657,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,849.3
2026-02-02T16:15:51.657832,1770048951657,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,848.3
2026-02-02T16:15:52.658087,1770048952658,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,847.3
2026-02-02T16:15:53.658347,1770048953658,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,846.3
2026-02-02T16:15:54.658623,1770048954658,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,845.3
2026-02-02T16:15:55.658912,1770048955658,0.450000,0.450000,0.450000,0.540000,0.550000,0.545000,844.3
2026-02-02T16:15:56.659179,1770048956659,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,843.3
2026-02-02T16:15:57.659502,1770048957659,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,842.3
2026-02-02T16:15:58.659782,1770048958659,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,841.3
2026-02-02T16:15:59.660070,1770048959660,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,840.3
2026-02-02T16:16:00.660355,1770048960660,0.440000,0.450000,0.445000,0.550000,0.560000,0.555000,839.3
2026-02-02T16:16:01.660750,1770048961660,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,838.3
2026-02-02T16:16:02.661060,1770048962661,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,837.3
2026-02-02T16:16:03.661318,1770048963661,0.450000,0.460000,0.455000,0.530000,0.550000,0.540000,836.3
2026-02-02T16:16:04.661673,1770048964661,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,835.3
2026-02-02T16:16:05.661944,1770048965661,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,834.3
2026-02-02T16:16:06.662206,1770048966662,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,833.3
2026-02-02T16:16:07.662469,1770048967662,0.450000,0.460000,0.455000,0.540000,0.550000,0.545000,832.3
2026-02-02T16:16:08.662771,1770048968662,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,831.3
2026-02-02T16:16:09.663021,1770048969663,0.470000,0.480000,0.475000,0.520000,0.530000,0.525000,830.3
2026-02-02T16:16:10.663263,1770048970663,0.480000,0.490000,0.485000,0.510000,0.530000,0.520000,829.3
2026-02-02T16:16:11.663505,1770048971663,0.480000,0.500000,0.490000,0.480000,0.500000,0.490000,828.3
2026-02-02T16:16:12.663762,1770048972663,0.490000,0.500000,0.495000,0.500000,0.510000,0.505000,827.3
2026-02-02T16:16:13.664062,1770048973664,0.500000,0.530000,0.515000,0.470000,0.500000,0.485000,826.3
2026-02-02T16:16:14.664305,1770048974664,0.530000,0.550000,0.540000,0.470000,0.480000,0.475000,825.3
2026-02-02T16:16:15.664550,1770048975664,0.540000,0.560000,0.550000,0.450000,0.460000,0.455000,824.3
2026-02-02T16:16:16.664849,1770048976664,0.560000,0.570000,0.565000,0.430000,0.440000,0.435000,823.3
2026-02-02T16:16:17.665186,1770048977665,0.560000,0.580000,0.570000,0.420000,0.420000,0.420000,822.3
2026-02-02T16:16:18.665459,1770048978665,0.580000,0.590000,0.585000,0.410000,0.420000,0.415000,821.3
2026-02-02T16:16:19.665747,1770048979665,0.580000,0.600000,0.590000,0.400000,0.410000,0.405000,820.3
2026-02-02T16:16:20.666053,1770048980666,0.590000,0.630000,0.610000,0.330000,0.360000,0.345000,819.3
2026-02-02T16:16:21.666325,1770048981666,0.650000,0.660000,0.655000,0.340000,0.350000,0.345000,818.3
2026-02-02T16:16:22.666682,1770048982666,0.650000,0.660000,0.655000,0.340000,0.350000,0.345000,817.3
2026-02-02T16:16:23.666943,1770048983666,0.630000,0.660000,0.645000,0.340000,0.370000,0.355000,816.3
2026-02-02T16:16:24.667191,1770048984667,0.650000,0.660000,0.655000,0.340000,0.350000,0.345000,815.3
2026-02-02T16:16:25.667440,1770048985667,0.640000,0.650000,0.645000,0.350000,0.360000,0.355000,814.3
2026-02-02T16:16:26.667748,1770048986667,0.640000,0.650000,0.645000,0.350000,0.360000,0.355000,813.3
